longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-122.01,38.26,12,4132,710.0,2087,633,4.5987,163477.0,INLAND
-118.44,34.17,29,2685,642.0,1085,599,3.2763,278047.01,<1H OCEAN
-117.92,33.9,13,1814,320.0,1010,313,6.3489,276473.0,<1H OCEAN
-122.64,38.01,36,1336,258.0,678,249,5.5789,342586.04,NEAR OCEAN
-119.97,36.44,18,1128,237.0,772,220,2.1771,65078.99,INLAND
-117.95,33.79,34,2912,520.0,1625,501,4.4667,204419.0,<1H OCEAN
-118.05,33.84,21,4890,653.0,2295,654,6.983,339889.0,<1H OCEAN
-121.26,37.95,44,819,184.0,677,183,1.725,66503.0,INLAND
-118.96,37.64,11,3934,697.0,901,345,4.2381,131849.0,INLAND
-121.64,39.11,18,3212,542.0,1817,508,3.3793,108474.0,INLAND
-117.12,32.76,28,2160,608.0,1339,571,1.9152,124949.0,NEAR OCEAN
-116.92,32.86,11,2204,518.0,1472,497,2.3693,126591.0,<1H OCEAN
-118.83,34.33,6,6679,1164.0,3196,1157,5.4493,274407.04,<1H OCEAN
-122.39,37.78,3,3464,1179.0,1441,919,4.7105,258002.11,NEAR BAY
-117.25,32.73,38,1840,291.0,633,283,4.9125,383799.1,NEAR OCEAN
-120.84,35.3,15,2062,327.0,781,316,4.9359,270476.01,NEAR OCEAN
-117.98,33.7,17,1997,340.0,952,341,4.4148,219901.0,<1H OCEAN
-122.24,37.77,52,1153,235.0,481,223,2.6411,157001.0,NEAR BAY
-121.36,38.66,22,2878,599.0,1362,541,2.7955,123899.0,INLAND
-122.5,37.92,32,2639,415.0,1013,408,6.1632,387941.11,NEAR BAY
-120.84,37.48,10,2874,612.0,1960,596,2.7381,112060.0,INLAND
-118.31,33.88,21,1490,430.0,686,400,2.3812,208798.0,<1H OCEAN
-118.09,34.68,4,23386,4171.0,10493,3671,4.0211,142835.0,INLAND
-119.23,35.77,26,2636,468.0,1416,485,4.1917,93466.0,INLAND
-118.32,34.19,37,1519,331.0,613,315,3.0179,235392.01,<1H OCEAN
-118.52,34.22,35,1275,222.0,959,226,5.0282,211496.0,<1H OCEAN
-118.3,34.1,25,3926,1715.0,4865,1612,1.6112,190299.01,<1H OCEAN
-121.25,36.32,12,4776,1082.0,4601,1066,2.9184,145162.0,<1H OCEAN
-118.15,33.94,36,1948,341.0,992,363,4.2594,236353.0,<1H OCEAN
-117.43,34.01,34,2101,426.0,1150,377,3.0909,110359.0,INLAND
-122.56,37.9,48,1550,253.0,641,276,8.634,465649.49,NEAR BAY
-120.84,37.51,20,1901,313.0,1258,320,3.8958,143815.0,INLAND
-118.28,34.06,52,936,454.0,990,354,1.1122,241208.02,<1H OCEAN
-119.17,34.15,18,2509,688.0,3129,677,2.6098,285909.0,NEAR OCEAN
-122.04,37.35,28,1582,264.0,696,270,5.678,320716.03,<1H OCEAN
-122.28,37.87,52,1813,353.0,828,339,3.5625,218639.0,NEAR BAY
-118.06,33.91,24,4880,1044.0,4516,1050,4.1387,196279.0,<1H OCEAN
-118.47,34.15,43,804,117.0,267,110,8.2269,479685.78,<1H OCEAN
-118.48,34.04,47,1956,277.0,724,277,8.9616,495580.94,<1H OCEAN
-117.08,32.76,27,1221,254.0,606,259,3.0833,193634.0,NEAR OCEAN
-118.71,34.3,20,1586,187.0,699,209,6.5483,300421.05,<1H OCEAN
-118.2,34.04,18,796,227.0,547,218,1.0333,167970.01,<1H OCEAN
-122.04,37.88,32,3250,550.0,1230,557,4.6424,293361.02,NEAR BAY
-117.76,33.83,15,3086,457.0,1262,436,6.4415,295804.0,<1H OCEAN
-117.11,33.74,18,4799,1035.0,1966,944,2.1182,107539.0,INLAND
-122.22,37.84,50,2935,473.0,1031,479,7.5,353795.03,NEAR BAY
-115.37,32.82,30,1602,322.0,1130,335,3.5735,87329.0,INLAND
-118.11,34.16,52,3158,459.0,1229,444,5.4223,344482.01,INLAND
-116.76,34.23,10,4374,989.0,1020,376,2.6071,101705.0,INLAND
-122.12,37.42,36,2607,551.0,1165,523,5.1524,350780.13,NEAR BAY
-117.23,32.78,35,1649,355.0,746,360,4.6293,261554.01,NEAR OCEAN
-118.44,34.19,19,3487,959.0,2278,835,2.6709,209375.0,<1H OCEAN
-120.9,37.64,26,1762,418.0,855,308,1.6767,88974.0,INLAND
-117.27,34.05,34,1703,395.0,849,359,3.1607,110667.0,INLAND
-120.85,37.06,31,2609,645.0,1796,629,1.5479,77637.0,INLAND
-116.99,32.7,15,3660,622.0,2629,612,4.0444,157070.0,NEAR OCEAN
-121.6,39.15,19,1396,336.0,940,309,1.5208,92352.0,INLAND
-117.32,34.55,18,279,59.0,188,60,0.8246,94176.98,INLAND
-121.47,38.49,17,3595,790.0,2760,770,2.3233,100403.0,INLAND
-118.45,34.23,15,5738,1767.0,4620,1581,2.3584,178825.0,<1H OCEAN
-118.08,34.12,27,1685,341.0,757,317,4.2434,256762.01,<1H OCEAN
-117.96,33.94,31,2397,518.0,1407,476,2.6641,178612.0,<1H OCEAN
-118.14,34.06,27,5257,1082.0,3496,1036,3.3906,244567.0,<1H OCEAN
-118.88,34.17,15,4260,,1701,669,5.1033,269875.03,<1H OCEAN
-117.23,33.77,5,2108,496.0,1666,461,2.0,104096.0,INLAND
-117.88,33.85,26,3924,781.0,2332,725,3.7772,207881.0,<1H OCEAN
-121.3,38.03,13,1014,200.0,712,197,3.1471,117534.0,INLAND
-117.9,33.99,18,8076,1789.0,5325,1707,3.443,189393.0,<1H OCEAN
-117.24,32.74,44,1488,259.0,667,281,4.0862,319177.02,NEAR OCEAN
-124.18,40.78,33,1076,222.0,656,236,2.5096,75931.0,NEAR OCEAN
-118.1,33.91,35,1592,335.0,1238,320,4.9732,189346.0,<1H OCEAN
-122.06,37.77,12,14316,2045.0,5781,2007,7.2634,357039.07,NEAR BAY
-121.68,39.15,14,2774,451.0,1292,428,4.3833,136398.0,INLAND
-117.14,32.7,32,1280,353.0,1335,330,1.6023,86234.0,NEAR OCEAN
-117.02,32.76,15,1204,326.0,543,326,1.0278,146190.0,<1H OCEAN
-117.86,33.62,17,2975,371.0,1247,398,10.1989,468923.57,<1H OCEAN
-117.13,32.79,35,1362,243.0,698,255,3.6458,164057.0,NEAR OCEAN
-118.2,34.04,52,1249,307.0,1223,297,2.07,142786.0,<1H OCEAN
-120.57,38.2,13,4110,847.0,1796,706,2.6417,125269.0,INLAND
-118.17,33.96,25,2249,681.0,2621,628,2.3,159757.0,<1H OCEAN
-117.74,33.46,9,6564,1316.0,1720,904,4.89,270630.06,<1H OCEAN
-117.18,34.54,5,3772,619.0,2097,635,3.8194,131404.0,INLAND
-118.42,34.18,40,1013,150.0,449,166,5.7143,364173.07,<1H OCEAN
-119.69,34.38,39,1383,459.0,677,362,2.25,278322.05,NEAR OCEAN
-117.27,33.03,19,2899,499.0,1356,512,4.87,285683.02,NEAR OCEAN
-118.41,34.25,36,1146,259.0,1173,272,3.6016,158988.0,<1H OCEAN
-118.66,34.02,23,8798,1465.0,2750,1208,8.7364,480468.72,NEAR OCEAN
-122.15,37.74,43,1383,275.0,853,272,3.5083,141893.0,NEAR BAY
-120.85,37.49,39,2840,733.0,2606,737,1.9429,74223.0,INLAND
-118.29,34.17,12,2238,682.0,1882,611,2.9,227495.0,<1H OCEAN
-122.7,38.43,28,1585,412.0,1362,424,1.6685,147626.0,<1H OCEAN
-117.76,33.86,14,3666,442.0,1400,433,10.1316,438691.24,<1H OCEAN
-122.58,38.15,9,1302,177.0,682,190,7.5,365405.17,<1H OCEAN
-118.32,34.04,39,2965,812.0,2638,794,2.532,192893.01,<1H OCEAN
-120.46,36.87,20,1287,310.0,954,269,1.3386,59572.0,INLAND
-117.92,33.7,15,3201,,1510,622,4.2708,197445.0,<1H OCEAN
-121.59,39.39,22,2515,482.0,1284,462,2.1776,68202.0,INLAND
-117.94,34.02,27,5026,955.0,3899,930,3.871,180697.0,<1H OCEAN
-120.45,34.94,26,1058,232.0,891,243,3.6422,178556.0,<1H OCEAN
-117.12,32.76,23,2681,717.0,1279,648,2.1597,129886.0,NEAR OCEAN
-117.34,34.0,27,321,64.0,214,67,3.175,120875.0,INLAND
-118.05,34.1,30,2143,427.0,1107,416,4.2321,243303.0,INLAND
-118.19,33.82,19,2953,895.0,1914,855,3.5521,227676.01,NEAR OCEAN
-117.38,34.06,17,3139,569.0,1612,516,3.3571,115784.0,INLAND
-121.27,37.97,39,1023,243.0,550,224,1.1141,72235.0,INLAND
-122.18,39.75,30,4157,834.0,1885,774,1.6948,64809.0,INLAND
-118.49,34.03,32,3851,900.0,1456,836,4.5208,453743.32,<1H OCEAN
-117.68,33.54,5,2840,403.0,1363,403,7.618,326004.0,<1H OCEAN
-122.92,39.05,38,3131,624.0,1591,568,2.5457,119280.0,INLAND
-120.0,38.92,26,529,116.0,191,83,3.5,134311.0,INLAND
-121.2,37.79,36,866,160.0,502,149,2.4798,103842.0,INLAND
-117.3,34.11,42,525,111.0,444,120,2.6771,79746.0,INLAND
-118.38,33.86,24,3124,560.0,1312,542,6.3021,334997.05,<1H OCEAN
-117.01,33.75,15,2873,903.0,1094,659,1.8015,105762.0,INLAND
-118.04,33.99,47,2530,565.0,1262,509,3.6475,205355.0,<1H OCEAN
-121.25,38.69,24,1014,185.0,606,194,4.1607,153495.0,INLAND
-122.09,37.65,35,1130,192.0,543,184,4.3897,196513.0,NEAR BAY
-121.26,37.96,43,940,208.0,690,181,2.3056,83934.0,INLAND
-117.35,33.97,27,3960,886.0,2807,838,3.024,107951.0,INLAND
-118.2,33.91,36,2283,499.0,1836,462,2.8793,132616.0,<1H OCEAN
-118.46,34.02,46,2571,502.0,1225,501,6.0436,423277.26,<1H OCEAN
-118.32,33.94,37,1487,296.0,863,291,3.1563,148079.0,<1H OCEAN
-118.25,33.8,36,1697,394.0,1274,396,3.35,170666.0,<1H OCEAN
-119.75,36.75,49,2331,460.0,1290,477,2.5111,69623.0,INLAND
-122.24,38.14,15,8479,1759.0,5008,1646,3.724,162647.0,NEAR BAY
-119.05,36.07,21,2472,523.0,1238,504,1.7756,65369.0,INLAND
-120.82,37.49,25,1611,285.0,882,261,3.5547,137839.0,INLAND
-121.96,37.06,16,1321,224.0,650,206,6.3258,324506.06,NEAR OCEAN
-122.13,37.45,37,1287,197.0,510,206,7.9029,466989.71,NEAR BAY
-118.05,33.82,25,1548,279.0,732,265,5.123,229073.0,<1H OCEAN
-122.03,38.25,13,3334,541.0,1923,538,4.0905,148028.0,INLAND
-121.94,37.33,36,1893,359.0,797,360,3.6818,261601.0,<1H OCEAN
-118.0,33.73,26,2236,280.0,809,282,6.7395,317672.02,<1H OCEAN
-118.32,33.89,44,1300,252.0,695,249,5.1669,239642.01,<1H OCEAN
-122.05,37.95,22,5175,1213.0,2804,1091,2.85,185946.0,NEAR BAY
-118.23,34.16,31,3105,582.0,1359,547,5.1718,294327.09,<1H OCEAN
-121.46,38.61,43,705,178.0,464,159,2.4205,117180.0,INLAND
-117.14,32.71,52,800,313.0,1337,282,1.5594,89511.0,NEAR OCEAN
-122.46,37.71,47,1527,283.0,1102,282,4.0,239089.0,NEAR OCEAN
-121.49,38.53,40,2966,536.0,1225,505,3.125,108025.0,INLAND
-118.49,34.22,30,1756,314.0,899,288,5.0325,228695.0,<1H OCEAN
-122.03,37.69,20,200,25.0,83,31,6.5,305366.01,NEAR BAY
-117.62,33.77,43,1911,439.0,930,433,4.6369,228426.04,<1H OCEAN
-118.07,34.12,30,2201,559.0,1194,531,4.1136,262378.0,INLAND
-118.1,33.96,36,2013,435.0,1476,475,3.9549,171027.0,<1H OCEAN
-118.36,34.03,43,1690,379.0,1017,359,2.1078,146392.0,<1H OCEAN
-117.27,34.17,16,30,3.0,49,8,4.625,190987.04,INLAND
-121.62,36.63,52,1437,298.0,836,257,3.6286,236862.01,<1H OCEAN
-118.53,34.26,18,3674,,1590,550,8.176,402361.1,<1H OCEAN
-118.52,34.04,47,1985,315.0,819,340,6.5147,454458.56,<1H OCEAN
-122.4,37.73,42,1413,406.0,1027,362,2.3625,216238.02,NEAR BAY
-117.84,33.66,5,1688,430.0,857,402,3.7857,249875.07,<1H OCEAN
-122.0,37.96,28,4071,713.0,2033,647,4.5833,178849.0,INLAND
-118.29,33.96,36,1717,417.0,902,368,1.4868,106176.0,<1H OCEAN
-121.53,39.53,35,1806,293.0,683,295,4.5156,146574.0,INLAND
-121.99,37.34,27,3353,653.0,1571,621,5.273,316379.0,<1H OCEAN
-122.23,40.2,17,762,138.0,322,139,4.2917,152994.0,INLAND
-117.25,32.73,37,2224,331.0,821,341,6.3331,414311.18,NEAR OCEAN
-118.38,33.81,41,1889,301.0,802,278,6.015,390079.27,NEAR OCEAN
-122.0,37.28,35,3133,541.0,1449,555,5.7295,325903.0,<1H OCEAN
-118.19,33.79,29,3497,1096.0,2994,919,1.8109,142593.0,NEAR OCEAN
-118.26,33.94,45,1080,218.0,850,237,2.25,109092.0,<1H OCEAN
-117.64,33.88,13,8010,1366.0,3920,1309,5.536,239354.0,<1H OCEAN
-122.41,37.61,43,1934,303.0,847,300,4.7381,321445.01,NEAR OCEAN
-117.87,33.87,7,2663,642.0,1367,677,4.6563,189073.0,<1H OCEAN
-116.47,33.84,3,9169,1512.0,3838,1270,4.3111,172985.02,INLAND
-118.47,34.19,41,1104,196.0,495,196,5.0929,288472.03,<1H OCEAN
-119.84,34.44,28,977,162.0,537,159,4.2404,292718.0,NEAR OCEAN
-120.44,34.65,30,2265,512.0,1402,471,1.975,142028.0,NEAR OCEAN
-118.1,33.9,37,796,175.0,740,183,3.6,167450.0,<1H OCEAN
-118.25,33.93,42,763,191.0,754,174,2.0486,97417.0,<1H OCEAN
-117.07,32.63,37,2372,444.0,1056,419,3.7583,149655.0,NEAR OCEAN
-122.33,38.33,15,3193,468.0,1303,426,5.3017,230930.0,NEAR BAY
-118.37,34.04,43,1465,278.0,727,290,4.0781,263834.07,<1H OCEAN
-121.88,37.39,13,3334,565.0,2240,561,7.105,336680.02,<1H OCEAN
-121.22,37.72,34,2123,387.0,1310,368,2.6368,90311.0,INLAND
-121.29,36.9,17,3610,593.0,1734,559,5.8324,239155.0,INLAND
-122.96,38.42,50,2530,524.0,940,361,2.9375,165826.01,<1H OCEAN
-121.84,37.32,14,5762,1538.0,3979,1389,3.6953,222606.0,<1H OCEAN
-119.56,36.09,14,1267,290.0,1077,279,1.85,56456.0,INLAND
-117.13,32.91,16,2715,581.0,1619,584,4.0,162764.0,<1H OCEAN
-118.99,35.4,43,2225,392.0,890,374,4.0208,103440.0,INLAND
-118.04,33.83,20,1488,312.0,972,283,4.055,209064.0,<1H OCEAN
-121.95,36.61,31,1736,250.0,497,170,6.3835,398301.17,NEAR OCEAN
-122.29,37.48,15,5480,892.0,2009,831,7.4678,434501.35,NEAR OCEAN
-122.3,37.52,38,2769,387.0,994,395,5.5902,375036.02,NEAR OCEAN
-122.34,37.93,30,2515,481.0,1327,428,2.1287,111909.0,NEAR BAY
-117.33,34.03,18,2342,402.0,1264,382,4.7986,145732.0,INLAND
-122.5,37.76,52,2018,422.0,1142,463,3.7083,301721.0,NEAR OCEAN
-121.03,37.69,5,4034,771.0,1967,742,3.8065,152598.0,INLAND
-118.28,33.74,16,855,271.0,486,250,0.7591,198903.0,NEAR OCEAN
-118.1,33.82,36,1930,354.0,915,328,5.2713,244287.0,<1H OCEAN
-121.37,38.01,15,2430,315.0,1016,314,10.0088,405624.3,INLAND
-118.2,34.2,44,2890,438.0,1219,429,6.987,434710.33,<1H OCEAN
-121.84,36.61,26,2902,761.0,2258,719,2.5663,165972.0,<1H OCEAN
-119.52,34.4,20,1834,477.0,1305,417,3.2125,268293.02,NEAR OCEAN
-117.98,34.0,22,3632,538.0,1968,566,6.019,263741.02,<1H OCEAN
-118.42,37.36,18,2281,520.0,1425,465,1.7388,105685.0,INLAND
-115.54,32.98,27,1513,395.0,1121,381,1.9464,65194.0,INLAND
-122.36,37.95,40,408,102.0,302,81,1.8333,95291.0,NEAR BAY
-117.29,32.92,25,2355,381.0,823,358,6.8322,370136.21,NEAR OCEAN
-116.25,33.75,33,278,91.0,375,81,2.025,68207.0,INLAND
-117.34,33.98,10,17286,4952.0,9851,4616,1.7579,105302.0,INLAND
-119.78,36.27,29,1871,315.0,1066,309,4.5714,127502.0,INLAND
-120.1,39.33,9,2738,510.0,1193,412,4.3958,158308.0,INLAND
-122.04,37.96,16,2913,723.0,1705,693,2.9097,161569.0,NEAR BAY
-117.91,33.65,19,1589,421.0,1118,394,4.1029,228049.01,<1H OCEAN
-118.99,34.23,9,10618,1617.0,4830,1606,6.6246,341821.1,<1H OCEAN
-119.27,34.29,32,2274,406.0,982,393,5.3254,312755.02,NEAR OCEAN
-118.32,34.03,50,1845,349.0,1109,335,2.8971,149931.0,<1H OCEAN
-117.2,33.2,16,4409,629.0,1875,609,5.543,292141.04,<1H OCEAN
-117.81,33.71,16,2666,387.0,1227,347,7.3769,320583.0,<1H OCEAN
-118.31,33.98,52,1837,426.0,1062,343,2.0,113651.0,<1H OCEAN
-122.3,37.88,46,1647,376.0,854,355,2.9,207401.0,NEAR BAY
-118.65,34.18,26,4607,656.0,1769,643,7.4918,372749.03,<1H OCEAN
-118.39,34.01,25,1101,285.0,543,294,2.3571,219058.01,<1H OCEAN
-117.94,33.65,20,5476,1073.0,2327,963,5.6637,319671.05,<1H OCEAN
-122.28,37.5,33,6499,998.0,2694,957,7.4787,447824.13,NEAR OCEAN
-121.96,37.81,12,6488,778.0,2404,765,8.3188,406585.03,<1H OCEAN
-122.43,37.8,52,2802,622.0,954,572,4.5399,491933.85,NEAR BAY
-119.77,36.79,34,2679,460.0,1141,470,3.2642,87133.0,INLAND
-122.41,40.58,35,2072,385.0,1029,375,2.8512,91941.0,INLAND
-118.14,34.03,44,2003,390.0,1291,392,4.0625,204271.0,<1H OCEAN
-119.45,36.35,22,1824,333.0,1076,282,2.3365,75227.0,INLAND
-118.46,34.0,36,1392,260.0,679,247,4.7344,396489.22,<1H OCEAN
-122.24,40.45,27,1804,321.0,782,300,3.5978,89136.0,INLAND
-117.25,32.78,21,1479,484.0,658,384,2.45,216987.01,NEAR OCEAN
-121.29,38.14,34,1500,337.0,674,282,2.515,110288.0,INLAND
-118.84,34.16,18,6075,1056.0,2571,1018,5.22,346370.23,<1H OCEAN
-120.47,37.29,16,749,222.0,1277,224,1.2054,70642.0,INLAND
-122.8,38.37,26,1634,315.0,909,317,4.1731,244626.01,<1H OCEAN
-117.08,32.62,28,2468,506.0,1353,522,3.0771,140722.0,NEAR OCEAN
-119.71,34.41,18,1225,317.0,694,306,3.6823,257990.03,NEAR OCEAN
-117.96,34.04,35,1141,212.0,924,212,3.1591,158843.0,<1H OCEAN
-122.06,37.99,16,2445,469.0,721,474,2.8043,167920.0,NEAR BAY
-121.25,38.14,16,1174,242.0,464,261,2.3,116415.0,INLAND
-121.26,37.88,42,465,93.0,256,93,3.1719,159525.0,INLAND
-122.28,40.5,21,2405,476.0,1197,412,2.6488,96055.0,INLAND
-117.98,33.84,31,1252,225.0,714,226,4.6042,196670.0,<1H OCEAN
-122.09,37.37,34,2165,355.0,776,339,5.2971,338666.09,NEAR BAY
-118.08,33.93,34,1558,375.0,1179,337,3.2188,161985.0,<1H OCEAN
-121.84,37.25,25,5939,989.0,3275,954,5.6488,277155.01,<1H OCEAN
-115.56,32.78,29,1568,283.0,848,245,3.1597,76005.0,INLAND
-117.37,33.7,8,4345,865.0,2425,785,3.2481,141399.0,<1H OCEAN
-119.78,34.48,21,2377,322.0,1007,328,7.9248,435932.22,NEAR OCEAN
-118.58,34.2,37,1389,252.0,826,249,5.015,262215.05,<1H OCEAN
-119.22,34.26,16,2596,625.0,1403,562,3.4018,205497.0,NEAR OCEAN
-122.09,37.39,34,1508,483.0,774,443,2.7279,205711.0,NEAR BAY
-118.37,34.05,48,1266,234.0,539,222,4.005,371167.06,<1H OCEAN
-119.24,36.33,9,3289,621.0,1866,631,3.1599,88389.0,INLAND
-117.68,34.15,4,4082,578.0,1996,580,6.7813,269708.0,INLAND
-117.78,34.11,23,7079,1381.0,3205,1327,3.0735,170531.0,INLAND
-119.65,36.34,46,1730,337.0,752,323,1.8529,60737.0,INLAND
-118.15,34.07,40,1072,204.0,940,200,3.125,185021.0,<1H OCEAN
-121.75,36.91,52,1211,447.0,1102,392,1.6875,157085.0,<1H OCEAN
-121.65,36.77,15,2191,358.0,1150,330,4.7969,238511.0,<1H OCEAN
-117.75,33.61,17,2499,566.0,781,522,3.1779,178333.03,<1H OCEAN
-117.41,33.94,22,4179,1081.0,2096,1013,2.4435,111677.0,INLAND
-117.88,33.85,25,1234,351.0,507,285,2.3173,188120.0,<1H OCEAN
-117.09,32.91,9,2012,316.0,802,289,6.5706,276865.01,<1H OCEAN
-119.18,35.5,36,1253,259.0,932,249,2.1635,60659.0,INLAND
-118.08,34.1,36,2679,548.0,1605,533,3.5313,220340.0,<1H OCEAN
-118.15,34.2,37,1997,361.0,1037,363,3.7932,248277.0,INLAND
-122.49,37.78,46,3304,792.0,1783,777,3.6148,342344.03,NEAR BAY
-119.79,36.32,19,3252,614.0,1971,607,3.0667,84901.0,INLAND
-117.66,34.09,23,1426,313.0,954,319,3.0357,126853.0,INLAND
-122.29,37.81,50,760,190.0,377,122,0.9011,97430.0,NEAR BAY
-118.27,33.79,26,2109,651.0,2120,605,2.1447,153754.0,<1H OCEAN
-118.37,34.03,43,1350,287.0,811,307,3.3636,232444.01,<1H OCEAN
-117.96,33.83,29,1194,176.0,474,170,6.1001,269895.07,<1H OCEAN
-119.2,34.27,8,4942,1173.0,3012,1033,3.445,208145.0,NEAR OCEAN
-118.27,33.98,39,2062,588.0,1933,570,1.3801,98456.0,<1H OCEAN
-119.17,34.26,10,3654,541.0,1638,551,6.1885,342295.11,NEAR OCEAN
-118.5,34.52,3,6577,1056.0,3032,1004,5.9263,230192.0,INLAND
-122.27,40.46,14,2633,530.0,1324,513,2.2768,85262.0,INLAND
-117.89,33.71,24,4365,804.0,2663,753,4.5814,202354.0,<1H OCEAN
-121.82,37.37,42,2913,577.0,1873,580,3.7214,184493.0,<1H OCEAN
-117.71,33.54,15,2460,368.0,962,320,7.3878,325555.0,<1H OCEAN
-122.48,38.54,37,1898,359.0,973,340,4.2096,238472.0,INLAND
-117.94,34.09,21,2707,675.0,1742,626,2.1062,169300.0,<1H OCEAN
-117.15,32.74,26,3149,832.0,1320,808,3.0259,207855.0,NEAR OCEAN
-118.25,34.02,32,1375,448.0,1698,432,1.6302,116567.0,<1H OCEAN
-117.38,34.11,36,1497,264.0,894,275,3.3066,104468.0,INLAND
-117.38,34.13,23,1326,300.0,722,263,2.1856,96135.0,INLAND
-121.8,38.68,11,3851,892.0,1847,747,3.4331,133409.0,INLAND
-122.06,37.34,20,3435,593.0,1293,553,6.7578,360764.09,<1H OCEAN
-117.43,33.93,36,2386,396.0,1176,374,4.5122,141772.0,INLAND
-117.06,33.13,12,8742,2114.0,4854,1957,2.8015,145998.0,<1H OCEAN
-118.52,34.32,18,7498,976.0,3189,955,8.1248,395657.07,<1H OCEAN
-117.91,33.94,15,5799,842.0,2314,787,6.3433,292250.0,<1H OCEAN
-118.32,34.14,23,4574,1423.0,1624,995,4.0965,401468.22,<1H OCEAN
-118.49,34.13,24,4394,,1443,528,11.2979,499872.99,<1H OCEAN
-121.94,37.25,16,3942,749.0,1894,737,5.2894,274540.0,<1H OCEAN
-121.44,38.63,38,1673,399.0,1116,382,1.3302,64391.0,INLAND
-118.74,34.26,22,4337,673.0,2347,636,5.4091,245784.0,<1H OCEAN
-119.38,36.53,38,1281,,1423,293,1.9602,57511.0,INLAND
-117.95,33.93,37,2633,630.0,1904,630,2.6123,164034.0,<1H OCEAN
-119.69,36.82,17,1897,433.0,1207,384,1.8021,65011.0,INLAND
-121.1,39.08,13,1110,216.0,602,209,2.5887,130088.0,INLAND
-118.04,34.15,34,1523,311.0,676,295,3.3621,225686.0,INLAND
-118.26,33.77,36,886,253.0,809,219,2.4545,152284.0,NEAR OCEAN
-117.14,32.71,52,500,,480,108,1.8696,113447.0,NEAR OCEAN
-119.25,34.27,46,679,159.0,382,143,3.5,229927.0,NEAR OCEAN
-118.39,34.04,52,1492,277.0,666,289,4.7386,379319.09,<1H OCEAN
-118.11,34.0,24,2403,590.0,2103,547,2.7292,178700.0,<1H OCEAN
-121.38,38.64,19,4563,1069.0,2256,926,2.1472,108357.0,INLAND
-118.02,34.08,29,2741,667.0,2449,677,3.6944,239077.0,INLAND
-116.94,32.83,38,1701,317.0,872,304,3.7831,159600.0,<1H OCEAN
-121.75,36.91,32,1461,422.0,1494,416,2.8056,156972.0,<1H OCEAN
-118.16,33.78,15,4798,1374.0,3087,1212,2.127,164308.0,NEAR OCEAN
-119.77,36.73,44,1960,393.0,1286,381,2.1518,63027.0,INLAND
-119.46,36.61,13,1348,258.0,719,246,3.625,93101.0,INLAND
-118.5,34.19,35,2720,490.0,1158,445,5.0796,263614.01,<1H OCEAN
-118.34,33.95,25,3762,1281.0,4015,1178,2.1587,146827.0,<1H OCEAN
-116.91,33.71,19,6807,1164.0,2703,1055,3.1591,139225.0,INLAND
-117.12,32.7,14,819,237.0,827,237,1.3194,89633.0,NEAR OCEAN
-121.97,37.36,36,765,134.0,306,136,4.575,264091.01,<1H OCEAN
-122.82,38.53,27,1823,360.0,907,317,3.276,188184.0,<1H OCEAN
-119.06,36.1,21,1344,249.0,868,221,2.5893,69721.0,INLAND
-117.98,33.85,23,2089,377.0,1085,362,4.765,218137.0,<1H OCEAN
-121.43,37.75,30,1912,451.0,1065,388,2.1424,85852.0,INLAND
-116.98,33.93,40,2277,498.0,1391,453,1.9472,80910.0,INLAND
-121.55,39.51,48,827,198.0,396,161,0.8024,70710.0,INLAND
-118.17,33.77,45,2151,643.0,1047,579,3.1149,321130.08,NEAR OCEAN
-117.14,32.76,32,2587,681.0,1246,650,2.1727,146214.0,NEAR OCEAN
-118.13,34.07,32,1880,428.0,1404,424,3.085,211680.0,<1H OCEAN
-117.9,33.65,30,1634,373.0,771,364,3.4125,297675.04,<1H OCEAN
-118.25,33.86,26,3022,476.0,1852,452,6.0531,284023.0,<1H OCEAN
-119.05,34.21,27,4357,926.0,2110,876,3.0119,204287.0,<1H OCEAN
-121.89,37.66,3,1565,464.0,769,461,2.1187,159148.0,INLAND
-118.4,34.05,34,2113,459.0,859,432,3.6953,417636.31,<1H OCEAN
-118.4,33.99,39,1613,380.0,1113,356,2.825,257859.01,<1H OCEAN
-118.23,33.98,30,2562,959.0,3909,955,1.9929,128218.0,<1H OCEAN
-118.25,33.95,48,1766,424.0,1655,420,0.9751,99582.0,<1H OCEAN
-122.27,37.85,52,1974,426.0,875,363,1.5817,137653.01,NEAR BAY
-121.45,38.48,28,2780,510.0,1638,533,2.9571,104809.0,INLAND
-121.36,38.64,24,6540,1008.0,2667,1031,5.5632,237622.0,INLAND
-118.21,34.06,30,511,153.0,1152,149,2.3611,139482.0,<1H OCEAN
-122.75,38.5,16,4196,638.0,1713,615,5.449,250166.0,<1H OCEAN
-122.27,37.51,36,1406,224.0,598,237,5.8964,391784.14,NEAR OCEAN
-122.12,37.68,40,1553,253.0,724,267,4.38,198250.0,NEAR BAY
-121.45,38.56,52,3420,555.0,1301,530,4.0417,153022.0,INLAND
-121.55,38.51,14,5490,851.0,2415,837,6.5253,271960.0,INLAND
-117.87,33.6,35,1598,398.0,782,411,5.1155,362996.27,<1H OCEAN
-118.05,33.72,17,1875,472.0,900,406,5.2589,254648.03,<1H OCEAN
-118.48,34.02,25,1583,460.0,983,422,2.7019,364761.08,<1H OCEAN
